price,date,SMA_7,SMA_30,return
110261.57485948496,2025-06-10 00:00:00,105420.4515692916,105965.86685551847,0.04323238046873712
110212.73252109604,2025-06-11 00:00:00,106103.05943638392,106173.1558856635,-0.00044296790111297835
108679.9760916168,2025-06-12 00:00:00,106655.49627535678,106366.59407443067,-0.013907253675847775
105979.22902375912,2025-06-13 00:00:00,107273.85202810203,106426.41869546572,-0.02485045695612742
106045.56440819203,2025-06-14 00:00:00,107507.53984647353,106508.12331737524,0.0006259281657732263
105482.90611628917,2025-06-15 00:00:00,107479.1757753469,106567.25847577698,-0.005305816372828787
105554.49383061715,2025-06-16 00:00:00,107459.4966930079,106633.87377213674,0.0006786664964373301
106951.2720181497,2025-06-17 00:00:00,106986.59628710286,106758.50401144657,0.013232768561933117
104683.42479835715,2025-06-18 00:00:00,106196.69518385445,106713.59691528727,-0.021204490390798636
104722.695052907,2025-06-19 00:00:00,105631.36932118163,106683.3728902386,0.0003751334523636185
104690.65002458123,2025-06-20 00:00:00,105447.28660701335,106613.50389244664,-0.00030599888887106186
103290.105144757,2025-06-21 00:00:00,105053.64956937978,106400.97860673013,-0.013377936611296048
101532.5683847329,2025-06-22 00:00:00,104489.31560772887,106066.71898828307,-0.017015538492878735
100852.58264648831,2025-06-23 00:00:00,103817.61400999618,105854.58279087582,-0.006697217937676414
105511.62437933135,2025-06-24 00:00:00,103611.95006159357,105777.2581453934,0.04619655352975993
105976.06929808448,2025-06-25 00:00:00,103796.61356155461,105681.06677608144,0.0044018364941798005
107238.53045016268,2025-06-26 00:00:00,104156.01861830543,105609.76061999916,0.011912700295830136
106984.01253775663,2025-06-27 00:00:00,104483.64183447334,105540.2791396239,-0.0023733812029841372
107078.91560644074,2025-06-28 00:00:00,105024.90047185672,105514.97018280519,0.0008870771102422736
107331.58548463577,2025-06-29 00:00:00,105853.33148612858,105567.84247884038,0.002359660412734277
108396.61631317894,2025-06-30 00:00:00,106931.05058137009,105714.03237053214,0.009922809056944537
107132.79910701896,2025-07-01 00:00:00,107162.64697103974,105795.54209312114,-0.011659194254814764
105613.39974163055,2025-07-02 00:00:00,107110.83703440346,105792.32188656788,-0.014182392115701381
108824.44423167943,2025-07-03 00:00:00,107337.3961460487,105890.31193988347,0.03040376029844971
109602.20483914016,2025-07-04 00:00:00,107711.42361767494,106029.23618613981,0.007146929285528403
108040.8919400104,2025-07-05 00:00:00,107848.84880818489,106136.83531017996,-0.014245269074844358
108217.46849992426,2025-07-06 00:00:00,107975.40352465467,106355.72630169267,0.0016343493351749228
109215.19771840284,2025-07-07 00:00:00,108092.34372540095,106515.90790298638,0.009219668804942183
108300.71675785031,2025-07-08 00:00:00,108259.18910409114,106603.21664110887,-0.0083732024448685
108953.19187727802,2025-07-09 00:00:00,108736.3022663265,106711.91479011848,0.006024661137622678
111327.53054245669,2025-07-10 00:00:00,109093.88602500896,106747.44664621753,0.021792281843868055
115879.65030112496,2025-07-11 00:00:00,109990.66394814965,106936.34390555182,0.04088943441471771
117571.02510036016,2025-07-12 00:00:00,111352.11154248532,107232.71220584327,0.01459596050592138
117418.95745007684,2025-07-13 00:00:00,112666.6099639357,107614.03648672054,-0.0012934109416288253
119117.55666327637,2025-07-14 00:00:00,114081.23267034619,108049.76956189,0.014466141158864687
119833.67446712355,2025-07-15 00:00:00,115728.79805738523,108528.12850691781,0.006011857730355619
117678.19493404306,2025-07-16 00:00:00,116975.22706549452,108932.25187703202,-0.017987260614893752
118748.1627367753,2025-07-17 00:00:00,118035.3173789686,109325.48156765288,0.009092319977646923
119445.36520434043,2025-07-18 00:00:00,118544.7052222851,109817.54624785231,0.005871269512696342
117988.94664455787,2025-07-19 00:00:00,118604.40830002762,110259.75463424067,-0.012193177669899469
117901.62655900871,2025-07-20 00:00:00,118673.36102987503,110700.1205187216,-0.0007400700492072865
117256.9208222684,2025-07-21 00:00:00,118407.55590973106,111165.68104130529,-0.00546816660258409
117482.46977767294,2025-07-22 00:00:00,118071.66952552382,111697.34442106998,0.0019235449287162698
119955.79570607653,2025-07-23 00:00:00,118397.04106438575,112334.11818972291,0.021052723296370646
118629.05588130427,2025-07-24 00:00:00,118380.02579931845,112771.36590645534,-0.011060239457067356
118354.43517438594,2025-07-25 00:00:00,118224.1786521821,113183.97810233205,-0.0023149531527343337
117540.80837085741,2025-07-26 00:00:00,118160.15889879632,113527.38736635521,-0.006874493569503426
117959.54234360624,2025-07-27 00:00:00,118168.43258231026,113893.23835988353,0.003562456125260516
119418.91405141471,2025-07-28 00:00:00,118477.28875790257,114304.57164138267,0.012371798659216893
118003.30201607826,2025-07-29 00:00:00,118551.69336338904,114660.29552576409,-0.011854169388334723
117853.30892863822,2025-07-30 00:00:00,118251.33810946929,114975.51861294606,-0.0012710922904479727
117833.24087995925,2025-07-31 00:00:00,118137.6502521343,115332.2000053774,-0.0001702798916839443
115700.00243915782,2025-08-01 00:00:00,117758.44557567313,115668.42009529498,-0.01810387650268086
113234.6051343189,2025-08-02 00:00:00,117143.27368473905,115815.4254587163,-0.02130853286831491
